file_name,genre_name,zcr_mean,zcr_std,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_rolloff_std,mfccs_1_mean,mfccs_2_mean,mfccs_3_mean,mfccs_4_mean,mfccs_5_mean,mfccs_6_mean,mfccs_7_mean,mfccs_8_mean,mfccs_9_mean,mfccs_10_mean,mfccs_11_mean,mfccs_12_mean,mfccs_13_mean,mfccs_14_mean,mfccs_15_mean,mfccs_16_mean,mfccs_17_mean,mfccs_18_mean,mfccs_19_mean,mfccs_20_mean,mfccs_1_std,mfccs_2_std,mfccs_3_std,mfccs_4_std,mfccs_5_std,mfccs_6_std,mfccs_7_std,mfccs_8_std,mfccs_9_std,mfccs_10_std,mfccs_11_std,mfccs_12_std,mfccs_13_std,mfccs_14_std,mfccs_15_std,mfccs_16_std,mfccs_17_std,mfccs_18_std,mfccs_19_std,mfccs_20_std
blues.00037.wav,blues,0.048,0.036,1188.308,607.852,2339.292,1730.119,-328.561,102.729,19.837,26.706,7.145,22.728,-6.952,12.817,-10.728,-0.425,-12.379,-8.898,-9.208,-9.09,-8.995,-7.658,-7.211,-9.397,-4.476,-3.679,86.422,25.161,26.539,13.074,15.909,15.761,14.458,12.453,12.586,9.132,10.502,10.546,11.281,11.563,13.732,13.936,12.59,13.311,11.937,13.265
blues.00044.wav,blues,0.093,0.03,2278.961,413.396,5198.595,754.756,-109.513,86.921,-8.594,64.49,-6.302,43.643,-8.291,28.546,-14.083,8.129,-21.488,11.088,-5.092,3.976,-12.861,12.337,0.021,-0.743,-5.131,3.298,28.744,15.096,16.727,9.071,7.422,6.234,7.183,7.405,8.81,9.244,8.334,9.747,9.57,8.294,7.269,7.828,8.564,7.5,9.796,9.621
blues.00047.wav,blues,0.075,0.029,2013.012,403.383,4848.826,762.389,-149.94,93.651,6.355,71.503,-8.122,36.191,-9.775,17.648,-21.108,-0.14,-22.202,5.422,-7.459,-4.333,-12.399,9.621,-5.017,-3.706,2.344,4.161,33.252,13.977,13.135,9.871,9.84,6.272,7.169,8.128,7.451,8.024,6.39,5.927,6.491,6.379,5.595,6.815,6.18,6.772,7.319,6.598
blues.00048.wav,blues,0.099,0.036,2148.198,407.971,4672.197,907.174,-106.355,102.656,-20.146,59.349,-9.948,33.687,-14.171,23.521,-13.314,15.99,-18.924,7.813,-7.785,4.038,-11.344,2.06,-5.731,0.47,-1.904,-3.132,38.971,16.357,19.255,11.165,11.4,7.732,10.872,9.697,7.875,8.927,7.88,8.296,7.13,7.346,6.096,6.864,5.679,8.11,8.084,6.827
blues.00042.wav,blues,0.098,0.043,2301.61,452.988,5187.578,750.582,-159.552,69.798,-4.399,76.847,3.919,45.173,-4.855,32.205,-9.796,7.813,-21.821,9.691,-2.588,3.306,-14.969,10.235,-4.078,-5.85,-2.478,6.647,49.407,15.514,22.696,10.555,10.902,6.399,7.627,6.711,8.268,8.174,8.508,6.385,8.912,8.885,8.196,9.053,8.206,9.796,12.815,10.44
blues.00045.wav,blues,0.048,0.016,1739.134,380.689,4551.142,905.374,-163.217,89.779,12.976,80.702,3.665,39.739,-5.407,26.494,-13.17,2.705,-20.55,6.015,-2.904,-0.428,-17.539,4.164,-5.987,-7.864,-8.57,1.854,25.838,14.412,11.616,6.59,5.733,6.232,6.625,5.621,6.166,5.995,6.237,6.147,7.089,5.658,6.235,5.664,6.003,5.657,5.643,6.543
blues.00049.wav,blues,0.04,0.028,1318.191,642.039,3044.883,1752.875,-256.017,110.856,21.526,67.542,4.306,43.087,-4.495,10.416,-8.695,1.657,-20.587,-2.452,-7.119,-11.165,-12.611,2.727,-8.952,-7.94,-2.339,-0.706,56.27,25.858,18.837,14.34,14.055,9.127,8.634,8.728,10.143,8.958,8.327,7.778,8.131,7.713,6.551,7.15,7.722,7.693,8.389,9.093
blues.00039.wav,blues,0.035,0.031,1151.009,717.525,2311.447,1980.302,-301.73,111.543,21.9,16.151,8.201,22.084,-8.598,1.489,-17.071,-8.335,-17.008,-10.574,-15.68,-12.594,-12.257,-14.56,-10.1,-5.786,-7.768,-7.181,71.187,24.361,17.377,15.558,16.854,11.758,16.765,11,10.645,10.661,10.322,9.443,8.856,9.097,9.539,12.05,11.943,8.873,9.423,11.724
blues.00036.wav,blues,0.037,0.019,1247.355,513.625,2620.189,1739.953,-200.199,116.363,18.047,25.264,0.31,24.177,-22.224,11.184,-26.846,-7.637,-24.856,-12.012,-17.016,-8.113,-11.954,-12.622,-14.193,-8.208,-15.015,-10.307,53.625,22.032,14.171,17.068,13.42,10.003,17.58,9.747,9.864,10.518,11.14,9.935,8.833,9.194,8.93,9.777,9.704,9.464,8.106,9.723
blues.00038.wav,blues,0.044,0.045,1514.101,742.944,3451.916,2057.824,-192.657,111.157,21.361,26.399,-0.644,23.492,-25.47,16.923,-16.976,5.776,-25.738,-5.052,-17.627,-7.917,-15.155,-12.356,-17.235,-7.779,-13.031,-17.931,56.726,27.584,17.269,15.831,13.799,13.058,10.967,11.919,13.802,9.877,9.269,8.562,9.01,7.6,9.779,8.15,8.477,8.204,8.713,7.705
blues.00046.wav,blues,0.058,0.03,1913.012,575.814,4777.823,1135.245,-182.574,90.668,14.125,67.549,2.679,38.43,-8.411,24.13,-13.79,4.833,-16.685,5.818,-5.147,0.194,-14.486,6.864,-4.44,-2.986,-4.814,5.406,47.677,21.236,16.346,13.174,10.845,8.11,12.133,8.502,7.741,7.662,6.667,6.525,7.038,5.993,6.341,5.521,6.339,5.115,5.975,6.86
blues.00064.wav,blues,0.147,0.033,2553.361,328.414,5148.376,525.723,-85.109,88.8,-16.313,59.227,-35.976,14.389,-22.295,9.654,-14.818,11.175,-14.8,8.473,-19.585,6.413,-13.776,6.114,-13.148,3.931,-7.612,3.752,29.782,13.113,13.802,11.402,8.842,6.414,7.168,7.317,6.734,6.759,6.495,6.045,6.151,6.497,6.35,6.252,6.66,6.926,6.585,6.394
blues.00055.wav,blues,0.113,0.05,2032.002,436.991,4023.561,878.782,-98.743,104.794,-35.098,60.702,-2.833,22.234,-7.831,19.036,-11.574,17.019,-5.376,12.201,-9.956,0.353,-4.269,6.134,-4.823,1.501,-1.494,3.509,57.788,18.437,18.685,16.868,12.439,11.221,10.402,10.217,7.17,10.25,7.61,8.24,7.627,7.44,6.583,6.649,7.55,6.599,8.359,6.347
blues.00057.wav,blues,0.09,0.039,1886.955,503.38,3828.289,1116.729,-92.703,115.319,-35.068,57.877,1.852,26.613,-14.537,22.13,-8.203,11.021,-5.648,7.278,-10.206,1.33,-4.104,0.976,-6.555,-0.689,-2.127,-1.508,55.957,22.861,20.213,18.194,17.365,12.351,12.211,10.483,8.486,10.189,8.926,8.385,7.521,8.203,8.319,6.939,5.976,6.802,6.897,7.085
blues.00060.wav,blues,0.097,0.037,1946.331,353.583,3955.531,799.67,-67.733,111.707,-34.639,61.314,0.053,30.557,-12.688,21.155,-13.119,16.277,-6.327,12.301,-12.468,1.674,-5.138,4.644,-6.911,1.041,-4.727,-0.662,40.152,17.548,14.921,15.115,13.247,10.678,10.469,9.6,7.455,8.567,6.181,7.097,6.351,6.397,6.07,6.289,5.763,6.834,7.479,7.086
blues.00050.wav,blues,0.086,0.035,1945.533,384.131,4174.594,899.048,-83,107.086,-25.335,57.105,0.086,34.683,-11.055,20.543,-11.194,14.82,-10.233,12.546,-9.754,2.564,-6.29,2.995,-8.715,-0.331,-2.983,0.703,50.05,17.792,18.459,14.3,11.749,8.585,10.11,7.235,7.816,7.713,6.615,7.105,6.735,6.717,6.836,5.818,6.225,7.547,6.504,7.46
blues.00059.wav,blues,0.142,0.065,2235.589,489.158,4389.434,850.781,-86.237,91.961,-23.417,68.262,-3.888,22.747,-9.9,16.89,-11.392,18.431,-7.012,10.762,-11.946,0.991,-5.928,5.32,-6.135,1.95,-5.094,-0.672,50.713,17.93,15.448,11.969,15.101,12.812,11.205,8.376,7.739,8.576,6.429,7.439,7.655,6.567,7.31,6.348,6.923,7.579,7.346,6.309
blues.00051.wav,blues,0.107,0.031,1977.234,370.193,3943.449,834.094,-55.608,114.932,-37.032,64.89,-7.142,15.238,-16.233,18.632,-9.752,21.454,-5.649,12.788,-16.53,3.793,-7.901,8.47,-4.071,3.203,-5.185,-1.28,31.801,17.822,14.386,8.321,9.729,10.735,9.914,8.844,8.274,8.575,8.492,9.968,7.48,7.361,7.618,7.503,6.863,7.082,7.401,7.613
blues.00052.wav,blues,0.067,0.056,1443.81,669.827,3070.713,1443.572,-225.23,117.627,-14.539,64.796,12.909,19.037,10.666,9.887,-2.397,11.685,1.542,3.066,-7.627,-8.955,-4.349,-0.063,-2.559,-3.446,-3.871,1.315,88.688,25.917,28.558,13.204,17.747,15.856,14.041,10.619,10.085,8.107,7.888,7.724,7.393,9.343,7.156,6.94,6.828,9.563,9.72,9.077
blues.00063.wav,blues,0.154,0.055,2840.061,537.907,5711.836,690.239,-129.127,72.082,-7.754,49.243,-32.715,21.595,-27.361,14.992,-10.249,12.42,-17.026,7.112,-18.006,2.918,-14.475,4.065,-14.521,7.253,-8.207,-2.007,45.147,20.636,24.39,11.925,10.39,8.85,13.726,7.249,11.022,7.212,7.567,8.278,8.141,6.847,8.35,7.542,8.173,8.992,9.026,8.765
blues.00053.wav,blues,0.133,0.048,2171.446,412.265,4237.32,863.586,-76.698,105.738,-43.172,60.954,-8.757,21.224,-12.856,18.596,-11.396,14.538,-6.048,12.723,-9.365,1.349,-3.611,6.992,-4.057,-0.274,-3.699,-0.501,53.903,20.822,19.745,20.187,14.332,11.039,12.843,12.209,7.556,8.872,8.304,8.028,7.4,8.021,7.57,6.703,7.773,7.252,7.382,7.541
blues.00061.wav,blues,0.168,0.051,2503.945,403.578,5077.373,630.16,-82.505,94.153,-27.101,75.662,-27.514,35.571,-20.291,25.111,-15.361,11.344,-13.393,8.139,-8.497,8.291,-10.344,-3.468,-5.227,-2.589,-8.359,-6.984,32.305,14.419,12.906,7.437,8.242,6.519,7.088,7.393,6.937,7.544,7.41,7.098,8.032,8.528,8.485,7.086,5.746,6.179,8.523,5.993
blues.00056.wav,blues,0.076,0.041,1811.771,589.397,3928.819,1231.257,-145.281,102.807,-12.529,57.006,2.263,26.585,-4.289,17.329,-7.993,15.229,-6.935,7.459,-10.468,-2.36,-6.786,2.668,-4.77,-0.952,0.023,-2.005,68.222,23.068,18.859,16.704,16.18,13.838,13.82,10.384,8.982,9.076,6.945,10.2,7.049,9.613,8.855,6.82,8.582,7.934,9.541,7.296
blues.00062.wav,blues,0.117,0.061,2280.276,649.916,4733.133,883.921,-144.892,95.711,-21.606,49.619,-29.87,29.346,-18.842,17.888,-9.663,5.508,-9.548,6.353,-21.08,2.458,-9.535,-1.417,-9.313,5.151,-8.105,-2.438,42.759,26.694,20.493,13.649,16.386,12.085,15.763,9.594,10.381,8.787,8.613,10.41,8.893,9.509,8.419,8.92,9.53,14.844,10.141,10.477
blues.00058.wav,blues,0.104,0.044,2068.358,532.214,4231.766,1063.422,-95.417,105.221,-26.941,60.809,-4.836,21.534,-13.509,12.124,-20.229,12.142,-5.225,10.262,-9.444,3.877,-10.177,3.585,-3.113,0.191,0.843,-3.417,56.71,24.742,19.399,10.838,12.37,12.964,10.893,10.196,9.503,9.296,8.544,7.881,8.169,8.207,7.699,7.282,6.966,7.608,8.133,7.792
blues.00054.wav,blues,0.103,0.044,2030.657,469.923,4063.389,920.699,-57.92,108.99,-36.208,64.046,1.439,26.312,-17.478,20.425,-9.541,18.17,-6.06,13.864,-11.291,4.665,-6.394,3.218,-8.084,-1.725,-5.429,-2.579,41.818,21.283,17.453,12.272,13.441,9.355,12.28,7.766,7.634,7.96,7.837,7.986,6.539,7.691,6.17,6.507,5.78,6.57,5.928,6.198
blues.00076.wav,blues,0.136,0.052,2645.786,431.449,5612.797,760.723,-52.697,74.433,-18.697,56.312,-3.939,31.985,-16.466,22.403,-12.258,27.212,-9.249,7.785,-10.568,6.944,-9.126,13.017,-9.857,3.69,-4.938,4.422,36.655,14.878,14.815,10.613,11.309,10.117,11.784,8.948,8.165,8.109,9.144,7.191,7.705,7.045,9.231,7.171,7.273,7.508,8.435,8.076
blues.00073.wav,blues,0.101,0.032,2094.77,329.493,4482.429,703.769,-30.098,103.733,-19.738,56.416,-12.699,20.19,-17.338,16.29,-18.441,8.919,-11.649,11.216,-8.838,9.093,-3.579,4.37,-2.826,4.722,0.491,1.472,33.424,14.289,13.609,13.177,11.013,9.738,9.496,8.071,7.533,7.255,7.314,6.279,7.218,7.279,6.139,6.238,6.727,6.639,7.185,8.365
blues.00066.wav,blues,0.122,0.063,2340.802,589.346,4972.963,856.587,-116.571,97.417,-13.876,48.96,-22.583,27.748,-20.233,18.631,-14.631,8.475,-16.633,11.014,-13.859,9.728,-5.102,2.633,-9.873,6.15,-7.688,-4.835,39.874,22.462,17.079,12.436,12.752,8.925,13.66,8.123,8.605,7.17,8.379,9.11,8.639,8.727,8.715,8.956,7.463,10,9.518,8.739
blues.00067.wav,blues,0.113,0.041,2258.009,468.322,4754.6,831.498,-95.427,101.383,-20.667,48.667,-30.24,20.804,-18.286,14.133,-12.793,13.437,-14.067,7.727,-19.21,2.854,-9.815,6.91,-11.293,8.942,-2.951,-0.973,30.56,19.126,18.611,13.26,11.865,9.243,15.543,7.907,8.93,7.514,10.288,8.559,7.714,6.965,7.895,8.137,8.745,8.04,7.749,7.773
blues.00069.wav,blues,0.125,0.05,2371.481,486.455,5005.229,697.016,-121.449,96.081,-19.59,48.03,-38.775,24.76,-32.93,8.097,-17.808,6.115,-19.984,6.802,-19.327,-0.114,-12.254,-4.928,-10.414,-2.044,-1.763,-3.962,34.337,20.873,16.497,11.458,14.159,10.201,11.512,10.064,8.322,8.609,6.566,8.019,9.342,8.149,7.79,7.75,7.688,10.742,10.24,8.789
blues.00070.wav,blues,0.098,0.042,2159.392,573.475,4684.529,1036.48,-133.016,105.734,-22.15,41.831,-26.985,19.116,-26.563,19.231,-15.338,6.987,-10.809,6.796,-11.725,4.394,-6.028,1.962,-12.309,3.256,-8.805,-3.372,44.074,28.286,17.789,11.99,12.451,9.392,14.956,9.741,9.581,8.518,9.948,8.351,8.443,8.106,7.95,8.411,9.644,8.035,8.029,8.456
blues.00072.wav,blues,0.129,0.053,2595.082,540.979,5660.127,740.293,-118.685,87.612,6.561,45.098,-38.89,20.827,-26.844,13.803,-17.225,5.103,-15.703,3.985,-27.523,3.057,-15.949,10.867,-12.646,2.815,-13.341,-4.369,27.522,17.495,15.745,9.334,8.88,7.772,6.838,7.599,6.643,6.778,6.467,6.595,6.459,6.527,6.03,7.138,5.78,5.754,5.912,6.648
blues.00071.wav,blues,0.135,0.038,2428.929,312.601,5064.932,481.509,-89.355,93.8,-14.56,54.389,-33.503,19.424,-19.761,13.032,-13.862,14.615,-14.968,10.598,-18.022,6.655,-10.208,6.538,-10.848,3.322,-6.187,3.005,26.378,13.883,11.556,9.964,8.037,6.46,6.85,6.793,7.234,7.192,7.758,5.959,5.858,7.418,7.367,6.315,6.029,6.415,6.517,6.346
blues.00068.wav,blues,0.135,0.039,2513.313,419.54,5246.749,687.836,-113.175,88.732,-8.93,49.483,-34.59,15.861,-17.742,14.716,-11.198,15.37,-15.076,8.754,-18.629,5.463,-9.275,8.017,-9.544,5.868,-4.403,3.624,39.853,17.796,15.083,11.827,11.088,8.272,8.246,7.677,7.105,7.397,8.287,7.87,5.73,8.846,8.882,8.651,7.519,6.676,7.469,9.037
blues.00077.wav,blues,0.112,0.034,2207.219,429.253,4658.383,1044.336,-28.951,104.518,-30.972,38.158,-8.002,30.886,-20.604,25.816,-12.963,16.938,-12.27,10.782,-10.557,6.877,-10.294,6.958,-10.26,0.705,-6,1.351,44.257,17.525,17.54,10.447,11.553,9.826,9.932,8.357,9.2,7.309,7.656,6.117,6.795,6.343,6.372,6.851,7.193,6.816,5.65,6.689
blues.00074.wav,blues,0.121,0.041,2515.462,522.07,5770.932,998.977,-55.977,87.848,-1.611,41.199,-5.618,27.789,-23.989,21.778,-18.419,12.324,-13.712,11.852,-3.971,7.1,-4.468,5.117,-6.643,5.867,-3.705,-1.961,53.502,18.922,16.978,12.873,11.835,10.425,9.576,8.059,9.239,8.112,8.098,8.417,7.66,9.385,7.564,7.483,7.725,7.341,8.228,8.309
blues.00065.wav,blues,0.146,0.051,2816.226,589.662,5613.621,785.661,-118.327,74.87,-19.865,46.952,-32.547,23.825,-26.35,17.684,-13.815,11.938,-17.885,7.534,-22.893,4.767,-12.791,5.609,-14.722,6.685,-9.168,-2.238,34.412,24.628,18.493,11.244,11.357,9.153,12.554,7.47,8.654,8.283,7.883,8.177,6.803,7.965,8.725,7.623,9.494,10.125,11.654,10.058
blues.00078.wav,blues,0.124,0.024,2333.51,299.692,4942.595,693.97,-2.51,101.255,-33.923,41.525,-13.803,31.918,-21.869,24.466,-15.869,15.801,-14.362,12.51,-13.369,6.117,-9.056,5.043,-11.329,3.17,-4.571,-4.038,27.076,12.812,11.942,9.99,10.287,6.948,8.169,6.551,6.401,5.753,6.638,6.407,6.282,5.644,5.963,4.913,5.929,5.516,6.842,5.938
blues.00075.wav,blues,0.109,0.057,2224.111,681.336,4700.234,1367.564,-86.477,92.699,-15.326,54.054,0.895,31.571,-14.604,23.318,-14.964,15.333,-7.043,12.179,-6.086,7.028,-5.801,7.428,-6.077,3.396,-4.281,1.226,82.883,27.954,22.49,15.43,14.649,11.384,9.705,7.005,8.613,8.674,9.112,7.864,9.629,6.896,6.938,8.243,6.853,6.451,7.319,6.672
blues.00088.wav,blues,0.032,0.013,1006.646,369.131,2074.44,1007.221,-194.266,151.87,-1.212,39.191,16.587,18.251,-1.398,14.875,-11.621,2.448,-5.082,3.94,-0.898,0.639,-8.357,-7.522,-8.054,-5.417,-2.534,0.126,56.871,23.824,14.32,11.309,13.457,9.836,10.946,7.245,8.918,9.489,8.603,8.276,7.947,6.244,7.423,5.955,6.644,6.238,6.514,7.797
blues.00089.wav,blues,0.026,0.02,798.451,445.463,1454.424,1034.805,-346.969,139.273,24.148,22.21,18.704,11.669,9.034,6.946,-2.02,5.419,1.674,-2.353,3.199,0.684,-3.098,-2.103,-2.208,-4.581,-4.737,0.069,73.042,32.466,30.318,17.681,15.194,16.561,12.775,8.993,10.221,8.537,10.434,8.29,7.632,8.575,7.392,6.264,6.988,6.821,6.979,6.505
blues.00083.wav,blues,0.118,0.036,2314.928,379.354,5036.455,666.743,-19.851,98.889,-24.476,49.585,-16.199,30.199,-18.027,27.558,-11.409,14.874,-8.919,11.671,-10.894,9.309,-5.84,9.251,-4.049,3.257,-3.466,2.379,31.109,12.347,13.471,7.638,7.138,7.652,7.424,5.813,7.581,6.633,6.271,6.407,7.511,6.798,6.265,5.943,6.92,7.292,6.182,7.773
blues.00080.wav,blues,0.094,0.035,1827.209,394.111,3743.563,877.137,-54.683,119.475,-34.856,37.536,-15.873,22.069,-14.651,18.52,-9.634,11.257,-11.722,11.538,-6.425,1.795,-5.877,0.372,-9.069,-2.03,-5.418,0.029,47.665,19.947,15.722,13.628,12.55,10.598,14.437,9.742,11.184,8.776,8.72,7.475,8.539,7.82,6.849,8.056,6.972,6.702,7.351,7.012
blues.00090.wav,blues,0.058,0.052,1612.515,884.172,3468.32,1901.145,-177.572,115.387,9.98,54.035,7.625,28.303,-9.041,20.046,-15.04,6.211,-5.692,1.388,-5.822,5.017,-0.748,5.068,-5.088,-2.807,2.432,-5.379,67.109,37.247,26.124,17.92,18.182,13.459,13.507,10.59,12.275,10.369,10.451,11.609,9.221,10.124,8.601,8.558,8.907,8.181,8.295,8.021
blues.00091.wav,blues,0.036,0.026,991.394,644.916,1943.401,1509.15,-236.28,161.689,-1.151,27.263,9.598,20.609,0.233,13.796,-0.508,10.174,-4.458,5.512,-3.725,-0.899,-4.906,-2.861,-3.757,-3.345,-2.41,-3.777,88.137,33.289,24.682,10.807,18.235,9.497,8.976,10.199,9.495,9.084,9.252,7.576,7.587,6.608,8.389,6.839,6.016,6.768,6.757,6.344
blues.00086.wav,blues,0.049,0.052,1245.73,844.538,2518.211,1879.234,-212.762,139.05,9.453,35.448,12.707,20.415,-5.578,10.881,-8.736,8.058,0.168,2.647,-1.029,-1.41,-4.708,1.136,-9.466,-2.185,-4.102,-3.349,85.151,39.438,27.051,16.059,17.633,13.636,13.423,10.111,11.856,8.714,9.755,8.693,8.73,8.527,8.542,10.01,9.001,7.394,7.226,6.762
blues.00084.wav,blues,0.113,0.039,2060.75,479.059,4220.075,1108.667,-38.974,112.064,-31.822,38.236,-6.325,23.323,-18.773,23.935,-10.934,13.241,-14.374,13.326,-10.919,9.788,-5.029,7.214,-6.74,2.657,-4.385,0.413,62.384,20.836,13.355,9.322,11.997,7.794,8.573,7.801,6.922,6.401,7.187,6.677,7.3,7.068,9.381,8.107,6.735,7.462,6.92,7.82
blues.00079.wav,blues,0.125,0.034,2442.871,361.583,5267.699,643.846,-3.555,92.921,-25.078,45.175,-10.852,31.862,-18.039,28.624,-10.22,14.667,-14.9,14.736,-15.599,9.549,-14.786,2.066,-13.81,3.567,-5.962,-1.647,31.981,13.109,12.216,8.114,8.398,6.529,8.52,6.964,7.671,6.462,5.502,5.363,6.403,6.549,5.954,6.85,6.186,5.772,5.862,7.74
blues.00092.wav,blues,0.032,0.04,918.585,723.09,1600.327,1512.531,-332.413,128.068,28.911,41.819,31.265,23.323,5.816,9.009,-3.876,3.732,-0.863,-0.433,1.51,-1.568,-0.84,2.158,-3.9,-4.195,-5.923,-3.431,85.358,31.086,34.517,17.435,15.103,12.689,13.66,12.205,13.589,9.788,9.512,9.085,9.589,8.302,7.609,7.8,8.529,6.572,6.737,5.702
blues.00087.wav,blues,0.051,0.034,1441.899,622.39,3082.804,1481.812,-155.559,125.645,1.601,45.816,0.92,25.361,-10.786,15.552,-11.912,1.267,-6.661,-0.798,-7.742,0.415,-7.024,4,-6.253,0.969,2.027,-5.737,55.481,28.327,22.19,18.862,16.213,12.549,15.59,11.41,12.714,10.436,10.352,10.579,8.614,9.353,9.205,7.844,7.335,8.006,8.269,9.162
blues.00082.wav,blues,0.105,0.025,2141.518,356.711,4628.623,985.108,-29.326,108.646,-25.549,38.452,-18.309,21.787,-25.133,22.378,-17.583,14.664,-12.077,5.476,-7.673,7.402,-11.305,7.22,-9.473,1.934,-6.327,-1.304,37.495,15.943,16.383,12.415,14.315,9.858,10.025,7.928,9.164,9.451,7.849,8.021,8.069,8.185,8.089,8.268,9.052,8.379,7.562,7.867
blues.00081.wav,blues,0.127,0.027,2116.918,308.221,4195.661,661.413,-26.977,107.32,-46.831,40.924,-21.464,24.83,-18.93,15.269,-15.049,12.265,-15.232,14.337,-13.827,7.555,-6.183,0.338,-6.823,0.968,-7.566,2.92,67.81,20.905,14.165,15.472,8.552,7.417,9.011,8.389,7.797,7.701,6.438,8.296,6.582,6.613,8.045,6.369,6.939,6.607,7.154,6.254
blues.00085.wav,blues,0.059,0.041,1311.849,638.456,2636.851,1439.662,-180.188,131.449,0.59,43.146,14.139,25.625,-5.311,12.027,-13.541,-1.103,-7.606,2.717,0.783,1.999,-6.1,3.476,-8.328,3.219,-0.925,-2.245,67.418,35.77,24.188,16.16,13.837,17.363,14.219,10.468,11.983,9.904,10.816,10.399,9.224,13.372,11.325,10.988,10.233,10.26,7.96,8.569
blues.00096.wav,blues,0.048,0.036,1132.136,564.914,2064.964,1318.397,-314.549,139.915,11.903,30.143,-7.547,14.919,-2.708,6.73,-6.364,2.812,-11.73,2.087,-11.438,-9.496,-15.177,-9.34,-5.682,1.569,0.889,-7.959,72.646,26.077,23.008,22.12,16.261,14.648,13.212,10.733,11.589,9.286,11.828,12.15,9.236,9.106,9.735,13.004,12.227,12.865,13.302,11.751
blues.00097.wav,blues,0.045,0.028,1236.231,650.249,2603.336,1577.125,-148.64,145.782,-9.368,48.443,10.561,17.998,-2.629,16.948,-11.506,8.716,-8.173,3.216,-0.665,-0.735,-6.817,-3.939,-15.74,-5.621,-5.788,-0.038,64.422,37.033,15.696,12.641,14.852,12.77,12.228,8.754,9.623,12.559,8.15,10.171,8.366,7.352,6.617,9.759,8.347,10.125,7.383,7.445
blues.00099.wav,blues,0.075,0.041,1538.394,474.702,3174.216,1018.789,-177.23,136.239,-26.899,36.377,-18.751,20.905,-1.767,3.008,-5.599,5.643,-8.105,5.651,-10.783,-2.42,-6.939,-2.517,-5.208,-3.411,-3.258,-2.691,98.46,23.376,40.317,15.479,15.715,10.388,10.534,11.23,8.414,8.733,8.757,8.94,7.886,7.079,7.583,8.892,7.138,8.027,9.006,9.619
blues.00093.wav,blues,0.022,0.011,570.04,323.614,927.651,705.169,-350.435,169.54,31.811,16.684,28.707,19.252,7.865,10.034,4.732,2.913,3.922,1.825,-5.969,-5.258,-0.228,-1.781,-3.717,0.178,2.066,-2.894,51.552,24.952,17.796,14.596,13.731,8.299,6.392,6.049,6.378,6.053,6.846,6.521,5.957,5.821,6.22,5.936,5.84,5.876,6.655,7.839
blues.00095.wav,blues,0.057,0.036,1388.635,713.785,2754.859,1469.93,-130.551,139.959,-1.286,39.319,-6.34,19.773,-11.211,27.244,-16.549,7.036,-1.196,1.603,-6.639,4.952,-1.635,0.953,-4.847,-5.967,-2.789,-6.489,48.006,30.954,23.147,13.137,15.929,12.072,10.472,11.236,10.245,10.034,8.439,12.148,7.957,9.578,7.624,7.721,8.719,8.173,7.185,8.217
blues.00098.wav,blues,0.128,0.049,2310.498,437.328,4829.325,786.378,-90.643,100.091,-23.929,52.593,-20.921,31.492,-11.216,20.078,-10.894,17.551,-14.09,12.985,-11.429,2.919,-12.014,4.81,-11.147,1.159,-3.913,3.236,50.885,17.286,21.242,10.989,10.491,7.839,10.663,8.795,7.084,7.104,8.299,7.719,7.829,8,5.98,6.689,6.01,6.735,7.759,6.677
blues.00094.wav,blues,0.051,0.05,1239.196,725.809,2517.253,1680.187,-206.264,126.617,10.599,43.218,12.512,19.434,0.364,12.745,-4.569,4.052,-4.408,3.658,-1.446,-1.692,-7.161,1.172,-6.224,0.602,-1.606,-0.533,82.49,33.274,27.629,15.036,15.176,16.077,11.678,8.769,8.609,7.773,9.724,7.688,8.624,10.512,8.604,8.979,8.344,8.256,8.259,7.538
classical.00004.wav,classical,0.113,0.029,1705.563,261.022,3174.932,577.293,-259.915,118.95,-35.617,31.964,-16.526,10.617,-15.654,7.417,-5.822,8.269,-17.982,-1.186,-6.356,2.749,-2.585,4.403,-4.125,-4.788,-4.774,-4.604,23.664,14.853,11.939,8.015,8.71,7.642,7.506,10.452,9.822,9.836,13.596,12.699,10.215,11.993,9.134,9.118,8.335,11.479,10.745,14.735
classical.00001.wav,classical,0.088,0.025,1360.644,248.216,2387.729,607.287,-324.061,133.595,-25.045,24.553,-11.947,17.668,-5.524,1.711,-10.577,-0.85,-7.808,3.525,5.049,1.367,3.011,-3.129,-4.29,0.591,2.878,0.373,31.369,18.256,13.694,12.317,11.409,11.81,11.097,9.065,8.759,9.066,9.921,10.845,13.887,12.502,12.786,12.59,8.699,11.602,12.395,11.122
classical.00005.wav,classical,0.075,0.025,1431.055,272.121,2835.996,552.342,-264.293,138.175,-30.084,37.823,-7.171,6.761,-11.794,4.705,-9.815,5.85,-9.56,2.679,-4.783,-1.41,-2.094,2.975,3.359,4.813,1.758,-1.831,85.885,17.92,12.138,13.348,9.762,10.41,8.613,9.035,7.969,9.656,7.452,9.265,8.493,8.972,9.32,8.823,9.291,8.862,8.545,9.471
